recorded_at_utc	git_commit	git_change	git_dirty	platform	python	rdkit	zstandard	zstd_library	cpu_model	visible_cpus	cgroup_memory_limit_bytes	container	sample_count	sample_policy	sample_seed	sample_source_rows_sha256	sample_cids_sha256	dictionary_artifact	dictionary_id	dictionary_sha256	raw_bytes	level	mode	compressed_bytes	compression_ratio	compression_mean_s	compression_std_s	decompression_mean_s	decompression_std_s
2026-06-06T15:38:29+00:00	5e2c9a7445dd	Make timing git metadata ignore generated outputs	False	Linux-6.17.0-23-generic-x86_64-with-glibc2.36	3.12.13	2026.03.1	0.25.0	1.5.7	AMD Ryzen 5 7640U w/ Radeon 760M Graphics	12	2147483648	compose/timings-prepared-mol-zstd.yml timings-prepared-mol-zstd service, network disabled	1024	random-parseable-preparable-v1	20260531	af780bb8c4b4a48b23dc8a706523668569e62d181f62c52910c37b8085a10ed0	f47183532f456a6bd97e99ee84dc1ec3c50bd1f2d6b8f519b8fed75cab8e6b48	20260531_ebdfcd5d	1390038199	c87c9e5066dfc00f18800339ac2db0ad4964b72a009574e92bcc2b5ed642d575	5742205	11	no-dictionary	616298	0.10732775998070428	0.19628367014229298	0.05375067562222694	0.009234258306345769	0.0008464711978354684
2026-06-06T15:38:29+00:00	5e2c9a7445dd	Make timing git metadata ignore generated outputs	False	Linux-6.17.0-23-generic-x86_64-with-glibc2.36	3.12.13	2026.03.1	0.25.0	1.5.7	AMD Ryzen 5 7640U w/ Radeon 760M Graphics	12	2147483648	compose/timings-prepared-mol-zstd.yml timings-prepared-mol-zstd service, network disabled	1024	random-parseable-preparable-v1	20260531	af780bb8c4b4a48b23dc8a706523668569e62d181f62c52910c37b8085a10ed0	f47183532f456a6bd97e99ee84dc1ec3c50bd1f2d6b8f519b8fed75cab8e6b48	20260531_ebdfcd5d	1390038199	c87c9e5066dfc00f18800339ac2db0ad4964b72a009574e92bcc2b5ed642d575	5742205	11	dictionary	302123	0.052614457338252464	0.10953357938810118	0.004813404313121664	0.0026655663137457202	0.0001487882940497232
2026-06-06T15:38:29+00:00	5e2c9a7445dd	Make timing git metadata ignore generated outputs	False	Linux-6.17.0-23-generic-x86_64-with-glibc2.36	3.12.13	2026.03.1	0.25.0	1.5.7	AMD Ryzen 5 7640U w/ Radeon 760M Graphics	12	2147483648	compose/timings-prepared-mol-zstd.yml timings-prepared-mol-zstd service, network disabled	1024	random-parseable-preparable-v1	20260531	af780bb8c4b4a48b23dc8a706523668569e62d181f62c52910c37b8085a10ed0	f47183532f456a6bd97e99ee84dc1ec3c50bd1f2d6b8f519b8fed75cab8e6b48	20260531_ebdfcd5d	1390038199	c87c9e5066dfc00f18800339ac2db0ad4964b72a009574e92bcc2b5ed642d575	5742205	12	no-dictionary	602199	0.10487243140918863	0.22085036290809512	0.013439315389104263	0.008062360143022878	0.0010400816463427738
2026-06-06T15:38:29+00:00	5e2c9a7445dd	Make timing git metadata ignore generated outputs	False	Linux-6.17.0-23-generic-x86_64-with-glibc2.36	3.12.13	2026.03.1	0.25.0	1.5.7	AMD Ryzen 5 7640U w/ Radeon 760M Graphics	12	2147483648	compose/timings-prepared-mol-zstd.yml timings-prepared-mol-zstd service, network disabled	1024	random-parseable-preparable-v1	20260531	af780bb8c4b4a48b23dc8a706523668569e62d181f62c52910c37b8085a10ed0	f47183532f456a6bd97e99ee84dc1ec3c50bd1f2d6b8f519b8fed75cab8e6b48	20260531_ebdfcd5d	1390038199	c87c9e5066dfc00f18800339ac2db0ad4964b72a009574e92bcc2b5ed642d575	5742205	12	dictionary	292174	0.05088184765260035	0.2342329808909978	0.014197909282414505	0.0028317745974553482	0.00015200996853742484
2026-06-06T15:38:29+00:00	5e2c9a7445dd	Make timing git metadata ignore generated outputs	False	Linux-6.17.0-23-generic-x86_64-with-glibc2.36	3.12.13	2026.03.1	0.25.0	1.5.7	AMD Ryzen 5 7640U w/ Radeon 760M Graphics	12	2147483648	compose/timings-prepared-mol-zstd.yml timings-prepared-mol-zstd service, network disabled	1024	random-parseable-preparable-v1	20260531	af780bb8c4b4a48b23dc8a706523668569e62d181f62c52910c37b8085a10ed0	f47183532f456a6bd97e99ee84dc1ec3c50bd1f2d6b8f519b8fed75cab8e6b48	20260531_ebdfcd5d	1390038199	c87c9e5066dfc00f18800339ac2db0ad4964b72a009574e92bcc2b5ed642d575	5742205	13	no-dictionary	565316	0.09844928907971763	0.32999734171400114	0.010836798756147481	0.0056200377044401	0.00012554005381892452
2026-06-06T15:38:29+00:00	5e2c9a7445dd	Make timing git metadata ignore generated outputs	False	Linux-6.17.0-23-generic-x86_64-with-glibc2.36	3.12.13	2026.03.1	0.25.0	1.5.7	AMD Ryzen 5 7640U w/ Radeon 760M Graphics	12	2147483648	compose/timings-prepared-mol-zstd.yml timings-prepared-mol-zstd service, network disabled	1024	random-parseable-preparable-v1	20260531	af780bb8c4b4a48b23dc8a706523668569e62d181f62c52910c37b8085a10ed0	f47183532f456a6bd97e99ee84dc1ec3c50bd1f2d6b8f519b8fed75cab8e6b48	20260531_ebdfcd5d	1390038199	c87c9e5066dfc00f18800339ac2db0ad4964b72a009574e92bcc2b5ed642d575	5742205	13	dictionary	357642	0.062283042838073524	0.14310400726805841	0.016204394475162406	0.0028660911068852457	3.664674444944289e-05
2026-06-06T15:38:29+00:00	5e2c9a7445dd	Make timing git metadata ignore generated outputs	False	Linux-6.17.0-23-generic-x86_64-with-glibc2.36	3.12.13	2026.03.1	0.25.0	1.5.7	AMD Ryzen 5 7640U w/ Radeon 760M Graphics	12	2147483648	compose/timings-prepared-mol-zstd.yml timings-prepared-mol-zstd service, network disabled	1024	random-parseable-preparable-v1	20260531	af780bb8c4b4a48b23dc8a706523668569e62d181f62c52910c37b8085a10ed0	f47183532f456a6bd97e99ee84dc1ec3c50bd1f2d6b8f519b8fed75cab8e6b48	20260531_ebdfcd5d	1390038199	c87c9e5066dfc00f18800339ac2db0ad4964b72a009574e92bcc2b5ed642d575	5742205	14	no-dictionary	558023	0.09717921948101818	0.412002279855577	0.014485683912992214	0.005396605735378606	0.00011187161318378008
2026-06-06T15:38:29+00:00	5e2c9a7445dd	Make timing git metadata ignore generated outputs	False	Linux-6.17.0-23-generic-x86_64-with-glibc2.36	3.12.13	2026.03.1	0.25.0	1.5.7	AMD Ryzen 5 7640U w/ Radeon 760M Graphics	12	2147483648	compose/timings-prepared-mol-zstd.yml timings-prepared-mol-zstd service, network disabled	1024	random-parseable-preparable-v1	20260531	af780bb8c4b4a48b23dc8a706523668569e62d181f62c52910c37b8085a10ed0	f47183532f456a6bd97e99ee84dc1ec3c50bd1f2d6b8f519b8fed75cab8e6b48	20260531_ebdfcd5d	1390038199	c87c9e5066dfc00f18800339ac2db0ad4964b72a009574e92bcc2b5ed642d575	5742205	14	dictionary	298463	0.05197707152565957	0.21962619872231567	0.007990569678230686	0.0025491894422365086	6.159241882412354e-05
2026-06-06T15:38:29+00:00	5e2c9a7445dd	Make timing git metadata ignore generated outputs	False	Linux-6.17.0-23-generic-x86_64-with-glibc2.36	3.12.13	2026.03.1	0.25.0	1.5.7	AMD Ryzen 5 7640U w/ Radeon 760M Graphics	12	2147483648	compose/timings-prepared-mol-zstd.yml timings-prepared-mol-zstd service, network disabled	1024	random-parseable-preparable-v1	20260531	af780bb8c4b4a48b23dc8a706523668569e62d181f62c52910c37b8085a10ed0	f47183532f456a6bd97e99ee84dc1ec3c50bd1f2d6b8f519b8fed75cab8e6b48	20260531_ebdfcd5d	1390038199	c87c9e5066dfc00f18800339ac2db0ad4964b72a009574e92bcc2b5ed642d575	5742205	15	no-dictionary	553703	0.09642689524320361	0.7596868988725224	0.038222793342801015	0.006461731257981488	0.0005656161687415672
2026-06-06T15:38:29+00:00	5e2c9a7445dd	Make timing git metadata ignore generated outputs	False	Linux-6.17.0-23-generic-x86_64-with-glibc2.36	3.12.13	2026.03.1	0.25.0	1.5.7	AMD Ryzen 5 7640U w/ Radeon 760M Graphics	12	2147483648	compose/timings-prepared-mol-zstd.yml timings-prepared-mol-zstd service, network disabled	1024	random-parseable-preparable-v1	20260531	af780bb8c4b4a48b23dc8a706523668569e62d181f62c52910c37b8085a10ed0	f47183532f456a6bd97e99ee84dc1ec3c50bd1f2d6b8f519b8fed75cab8e6b48	20260531_ebdfcd5d	1390038199	c87c9e5066dfc00f18800339ac2db0ad4964b72a009574e92bcc2b5ed642d575	5742205	15	dictionary	272551	0.04746451929180515	0.38522030260147794	0.013976027679479768	0.0024072023308170693	7.306740271057433e-05
